category,rrio_status,address,district,lt_complaints,verified,unverified,unverified_pct,open,sha_flag,units,contact,reg_number
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1401 E HARRISON ST,D3,5,1,4,80.0,0,,10,OSCAR ORTIZ,001-0139396
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1321 SENECA ST,D3,5,0,5,100.0,0,,2,SJA PROPERTY MANAGEMENT,001-0129065
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1420 E PINE ST,D3,5,0,3,60.0,2,,1,JEFFREY FEIEREISEN,001-0143369
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,1408 E UNION ST,D3,5,1,4,80.0,0,,117,CHLOE ON UNION APARTMENTS,001-0100334
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1803 E JOHN ST,D3,5,2,3,60.0,0,,14,GUDRUN SNYDER,001-0139352
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,1629 HARVARD AVE,D3,5,2,3,60.0,0,,76,BREIER-SCHEETZ PROPERTIES,001-0100870
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION,230 23RD AVE E,D3,5,0,4,80.0,1,,25,NANCY SMITH,001-0103175
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1743 SUMMIT AVE,D3,5,2,2,40.0,1,,31,AUSTIN MCCAULEY,001-0149466
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,2717 S NORMAN ST,D3,5,2,2,40.0,1,,3,MYRIAH SIMS,001-0115425
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,1514 BELLEVUE AVE,D3,5,1,4,80.0,0,,81,BREIER-SCHEETZ PROPERTIES,001-0100869
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,727 BELLEVUE AVE E,D3,5,4,1,20.0,0,,40,CORNELL & ASSOCIATES,001-0101240
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,7747 16TH AVE NE,D4,5,2,3,60.0,0,,2,LEO BRENNAN,001-0129633
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,6559 35TH AVE NE,D4,5,3,1,20.0,1,,98,INCITY PROPERTIES INC,001-0148800
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,4316 36TH AVE NE,D4,5,3,2,40.0,0,,1,DANIEL ZHU,001-0134678
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,2108 N PACIFIC ST,D4,5,0,2,40.0,3,,35,PACIFIC POINTE APARTMENTS,001-0100596
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,3910 LATONA AVE NE,D4,5,0,2,40.0,3,,7,RENFREW REAL ESTATE,001-0104608
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,4528 20TH AVE NE,D4,5,1,4,80.0,0,,27,JASMINE JUNG,001-0150616
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,3405 NE 84TH ST,D4,5,1,3,60.0,1,,1,YALI LI,001-0139012
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,2143 N NORTHLAKE WAY,D4,5,2,3,60.0,0,,1,PRANAV RASTOGI,001-0149224
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1304 NE 42ND ST,D4,5,0,5,100.0,0,,33,MAUREEN DELANEY,001-0100935
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,4219 7TH AVE NE,D4,5,0,5,100.0,0,,24,206 PROPERTY MANAGEMENT,001-0102586
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,8606 35TH AVE NE,D4,5,1,3,60.0,1,,91,JASPER APARTMENTS,001-0102213
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,7407 SAND POINT WAY NE,D4,5,1,3,60.0,1,,18,CORNELL & ASSOCIATES,001-0101234
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,4040 8TH AVE NE,D4,5,1,3,60.0,1,,18,PAUL MUNNO,001-0101538
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,4237 11TH AVE NE,D4,5,1,4,80.0,0,,15,UW 4237 LLC,001-0139452
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,5262 15TH AVE NE,D4,5,1,2,40.0,2,,2,UTOPIA MANAGEMENT SEATTLE,001-0107728
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,4758 19TH AVE NE,D4,5,1,0,0.0,4,,2,SHAHIRAH MOHAMED,001-0146380
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,826 NE 55TH ST,D4,5,2,3,60.0,0,,1,ALVIN CHANG,001-0109995
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,8500 23RD AVE NE,D4,5,5,0,0.0,0,YES,2,IPW 8500 LLC,001-0129551
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION,6500 35TH AVE NE,D4,5,2,2,40.0,1,,21,NOBLE GROUP LLC,001-0100818
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,4250 AURORA AVE N,D4,5,1,2,40.0,2,,44,GORDIAN KNOT PROPERTY SOLUTIONS,001-0100686
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,5521 15TH AVE NE,D4,5,0,4,80.0,1,,18,PROPERTY MANAGER,001-0108070
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION,4337 15TH AVE NE,D4,5,2,3,60.0,0,,124,EPIC ASSET MANAGEMENT,001-0100973
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,4141 BROOKLYN AVE NE,D4,5,0,4,80.0,1,,32,PACIFIC CREST REAL ESTATE,001-0100086
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,3601 NE 73RD PL,D4,5,0,5,100.0,0,,28,CAPSTONE COMMERCIAL REAL ESTATE ADVISORS,001-0102699
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,5236 22ND AVE NE,D4,5,1,4,80.0,0,,20,MILESTONE PROPERTIES,001-0101473
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,4115 BROOKLYN AVE NE,D4,5,2,3,60.0,0,,48,SEA TO SKY MANAGEMENT INC,001-0102027
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,8844 INTERLAKE AVE N,D5,5,3,2,40.0,0,,3,KAIWEN WU,001-0121675
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION,8806 NESBIT AVE N,D5,5,3,2,40.0,0,,8,REAL PROPERTY ASSOCIATES,001-0103831
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,8700 2ND AVE NW,D5,5,4,1,20.0,0,,3,ARTHUR MENDOZA,001-0130098
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION,1404 NE 123RD ST,D5,5,0,5,100.0,0,,1,ANTONIO VILLAREAL,001-0118997
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,1146 N 91ST ST,D5,5,1,4,80.0,0,YES,11,GUIDE PROPERTY SERVICES,001-0103166
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,9632 AURORA AVE N,D5,5,5,0,0.0,0,,16,PCHP INVESTMENTS,001-0102012
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,9100 ROOSEVELT WAY NE,D5,5,3,2,40.0,0,,25,PROPERTY MANAGER,001-0103159
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,9227 GREENWOOD AVE N,D5,5,4,1,20.0,0,,8,GREENWOOD II APARTMENTS LLC,001-0105588
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,147 N 132ND ST,D5,5,1,3,60.0,1,,58,LARISSA RANZ,001-0136033
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,550 NE RAVENNA BLVD,D6,5,1,4,80.0,0,,18,ROB GASCA REAL ESTATE GROUP,001-0100227
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,419 NE 71ST ST,D6,5,0,5,100.0,0,,130,THE EDDY AT GREEN LAKE VILLAGE,001-0137158
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,4232 EVANSTON AVE N,D6,5,2,3,60.0,0,,6,EVANSTON PROPERTIES,001-0103964
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,5440 LEARY AVE NW,D6,5,1,3,60.0,1,,1,PAUL POWELL,001-0102745
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,1430 NW 64TH ST,D6,5,2,3,60.0,0,,18,ADONIS TORO,001-0102172
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,460 NE MAPLE LEAF PL,D6,5,0,5,100.0,0,,4,JANICE BOGREN,001-0128271
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,5112 LATONA AVE NE,D6,5,3,2,40.0,0,,7,QUEEN ANNE EMERSON LLC,001-0138951
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,6401 20TH AVE NW,D6,5,1,4,80.0,0,,11,OPAL BLUE REAL ESTATE,001-0100893
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,610 NE 68TH ST,D6,5,1,3,60.0,1,,1,DELTA DEVELOPMENT & INVESTMENT CO.,001-0145376
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,5705 PHINNEY AVE N,D6,5,2,1,20.0,2,,30,PHINNEY APARTMENTS TCI,001-0101129
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,528 N 76TH ST,D6,5,4,1,20.0,0,,2,RICHARD NIMMER,001-0122891
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,701 N 38TH ST,D6,5,2,3,60.0,0,,9,PROPERTY MANAGER,001-0104229
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,7016 15TH AVE NW,D6,5,0,5,100.0,0,,96,BONAVISTA MANAGEMENT,001-0143529
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,1433 NW 64TH ST,D6,5,2,2,40.0,1,YES,32,ADONIS TORO,001-0102174
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,5650 24TH AVE NW,D6,5,0,5,100.0,0,,1,LORI GILL & ASSOCIATES / WINDERMERE PROPERTY MANAGEMENT,001-0134519
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,2720 3RD AVE,D7,5,2,1,20.0,2,,1,ROBERT KISH,001-0129576
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,901 5TH AVE N,D7,5,1,4,80.0,0,,1,MAPLE LEAF MANAGEMENT,001-0151085
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,304 BELL ST,D7,5,2,3,60.0,0,,22,SAGAREUS GROUP PROPERTY MANAGEMENT & REAL ESTATE,001-0103045
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,1401 5TH AVE N,D7,5,3,2,40.0,0,,29,MILESTONE PROPERTIES,001-0101623
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1108 9TH AVE W,D7,5,3,2,40.0,0,,13,GUDRUN SNYDER,001-0139354
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,699 JOHN ST,D7,5,2,3,60.0,0,,2,WADE GURNETT,001-0135023
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,2204 1ST AVE,D7,5,2,2,40.0,1,,13,MAVEN PROPERTIES NW,001-0105522
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,2134 WESTERN AVE,D7,5,2,3,60.0,0,,150,KATIE NEELY,001-0134000
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,2 SMITH ST,D7,5,1,4,80.0,0,,5,ZHIZHONG CHEN & JUNIL WEI,001-0108388
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,3104 WESTERN AVE,D7,5,0,4,80.0,1,,1,AVENUE ONE RESIDENTIAL,001-0128589
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,2300 ELLIOTT AVE,D7,5,1,3,60.0,1,,92,EQUITY RESIDENTIAL,001-0100039
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,1340 4TH AVE,D7,5,0,5,100.0,0,,191,RAINIER SQUARE,001-0144263
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,123 2ND AVE N,D7,5,0,5,100.0,0,,116,JONATHAN MASON,001-0100311
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,2402 2ND AVE,D7,5,1,4,80.0,0,,59,YWCA SEATTLE KING SNOHOMISH,001-0102373
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,229 QUEEN ANNE AVE N,D7,5,1,2,40.0,2,,58,LA VIE AT QUEEN ANNE C/O AVENUE5 RESIDENTIAL,001-0101957
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,315 1ST AVE W,D7,5,0,4,80.0,1,,60,TOM DODSON,001-0100795
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,909 5TH AVE,D7,5,0,4,80.0,1,,1,MICHEL TALAGRAND,001-0128647
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,3421 14TH AVE W,D7,5,3,2,40.0,0,,11,NORDIC REAL ESTATE,001-0105316
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,1420 4TH AVE W,D7,5,2,2,40.0,1,,33,MILESTONE PROPERTIES,001-0100824
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,2401 3RD AVE,D7,5,4,1,20.0,0,,132,DAVON JONES,001-0148762
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION,302 W OLYMPIC PL,D7,5,4,1,20.0,0,,4,REAL PROPERTY ASSOCIATES,001-0118314
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,2717 WESTERN AVE,D7,5,0,3,60.0,2,,2,AGM REAL ESTATE GROUP LLC,001-0128965
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,3207 21ST AVE W,D7,5,3,2,40.0,0,,6,REDSIDE PARTNERS LLC,001-0105129
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,1251 TAYLOR AVE N,D7,5,1,3,60.0,1,,27,INCITY PROPERTIES INC,001-0151246
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,43 ETRURIA ST,D7,5,0,5,100.0,0,,9,CAROL DEMARTINI,001-0105903
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,901 TAYLOR AVE N,D7,5,1,4,80.0,0,,21,EVAN WHITFIELD,001-0102577
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1415 2ND AVE,D7,5,0,3,60.0,2,,2,JERRY WAUGH,001-0143512
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,1200 WESTERN AVE,D7,5,0,5,100.0,0,,174,EQR-HARBOR STEPS,001-0100327
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,2933 2ND AVE,D7,5,0,5,100.0,0,,31,ADONIS TORRO,001-0101943
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,106 BELL ST,D7,5,0,5,100.0,0,,41,ARCHDIOCESAN HOUSING AUTHORITY,001-0104469
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,800 QUEEN ANNE AVE N,D7,5,4,1,20.0,0,,49,REDSIDE PARTNERS LLC,001-0102594
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,2515 4TH AVE,D7,5,1,2,40.0,2,,221,EQUITY RESIDENTIAL PROPERTIES,001-0100078
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,317 MARION ST,D7,5,1,4,80.0,0,,110,PLYMOUTH HOUSING GROUP,001-0100912
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,2411 W LYNN ST,D7,5,0,5,100.0,0,,4,REAL PROPERTY ASSOCIATES,001-0118318
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,2716 ELLIOTT AVE,D7,5,0,5,100.0,0,,2,AVENUE ONE RESIDENTIAL,001-0129392
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION,2821 14TH AVE W,D7,5,2,2,40.0,1,,6,ANGELO NELSON,001-0139128
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,1221 TAYLOR AVE N,D7,5,0,4,80.0,1,,25,CORNELL AND ASSOCIATES,001-0100144
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,225 ROY ST,D7,5,0,3,60.0,2,,269,CENTER STEPS C/O AVENUE5 RESIDENTIAL,001-0141295
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,2011 5TH AVE,D7,5,1,3,60.0,1,,57,WILSON MANAGEMENT INC.,001-0142999
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,756 JOHN ST,D7,5,1,3,60.0,1,,75,COAST PROPERTY MANAGEMENT,001-0147003
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1957 6TH AVE W,D7,5,0,5,100.0,0,,4,NICHOLAS HARTMANN,001-0132739
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,901 W HOWE ST,D7,5,1,3,60.0,1,,6,APPLE PROPERTY MANAGEMENT,001-0103916
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,5222 44TH AVE SW,D1,4,3,1,25.0,0,,2,JOHN SCHLICK,001-0148032
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,2716 ALKI AVE SW,D1,4,2,2,50.0,0,,2,PURE PROPERTY MANAGEMENT,001-0109956
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,3449 CALIFORNIA AVE SW,D1,4,3,1,25.0,0,,3,BRIAN GARY,001-0109471
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,5451 CALIFORNIA AVE SW,D1,4,0,4,100.0,0,,22,INFINITY LAND MANAGEMENT,001-0102833
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,4135 19TH AVE SW,D1,4,1,3,75.0,0,,1,LINDA HAWLEY,001-0107664
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,3057 63RD AVE SW,D1,4,1,2,50.0,1,,11,PURE PROPERTY MANAGEMENT OF WASHINGTON,001-0100608
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1104 ALKI AVE SW,D1,4,3,1,25.0,0,,1,CHESIL THYE,001-0109295
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,6312 CALIFORNIA AVE SW,D1,4,2,2,50.0,0,,62,MHE ENTERPRISES,001-0102511
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,4133 CALIFORNIA AVE SW,D1,4,0,4,100.0,0,,6,VINCE PAGLIARO,001-0104656
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION,6636 CARLETON AVE S,D1,4,0,4,100.0,0,,2,PAUL RAMSAY,001-0150234
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,3047 SW AVALON WAY,D1,4,1,3,75.0,0,,3,PURE PROPERTY MANAGEMENT OF WASHINGTON,001-0127681
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,9425 27TH AVE SW,D1,4,1,3,75.0,0,,45,NICOLE FRASER,001-0103474
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,3829 CALIFORNIA AVE SW,D1,4,1,3,75.0,0,,29,CASCADE MANAGEMENT & REAL ESTATE SERVICES LLC,001-0148910
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,4109 BEACH DR SW,D1,4,0,4,100.0,0,,3,STEPHAN DEBRAY,001-0109400
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,3250 SW AVALON WAY,D1,4,0,1,25.0,3,,26,PACIFIC CREST REAL ESTATE,001-0100102
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,8157 DELRIDGE WAY SW,D1,4,3,1,25.0,0,,4,4 PLEX LLC,001-0112416
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,515 S DONOVAN ST,D1,4,1,3,75.0,0,,3,CHERI WESTPHAL,001-0140400
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,4136 40TH AVE SW,D1,4,3,0,0.0,1,YES,1,DAVID LOCKYEAR,001-0116301
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,1101 HARBOR AVE SW,D1,4,0,4,100.0,0,,1,ROB SYLVES,001-0141242
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,5200 FAUNTLEROY WAY SW,D1,4,1,3,75.0,0,,13,FATHOM PROPERTY MANAGEMENT,001-0100990
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,8630 DELRIDGE WAY SW,D1,4,2,2,50.0,0,,11,UNITED MARKETING,001-0100690
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,5222 DELRIDGE WAY SW,D1,4,2,2,50.0,0,,13,LISA YOUNG,001-0109738
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,3515 SW OCEAN VIEW DR,D1,4,2,2,50.0,0,YES,24,DAVID KATT,001-0100586
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,4500 36TH AVE SW,D1,4,0,4,100.0,0,,31,ADDIE CORREA,001-0101467
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,4000 CALIFORNIA AVE SW,D1,4,0,4,100.0,0,,7,AFAR PROPERTIES LLC,001-0131609
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1520 CALIFORNIA AVE SW,D1,4,0,2,50.0,2,,37,FATHOM PROPERTY MANAGEMENT,001-0100852
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,9443 5TH AVE SW,D1,4,0,4,100.0,0,,1,CHRIS LINTON,001-0146892
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,2331 42ND AVE SW,D1,4,1,3,75.0,0,,1,SCOTT GREVE,001-0114653
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,3033 SW SPOKANE ST,D1,4,2,2,50.0,0,,2,JACOB ORTEGA,001-0152533
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,856 S DONOVAN ST,D1,4,0,4,100.0,0,,3,ANTONIA KOENIG,001-0116924
ACTIVE - HAS VIOLATIONS,PROPERTY VIOLATION + PRIVATE INSPECTOR,4801 FAUNTLEROY WAY SW,D1,4,1,1,25.0,2,,57,FATHOM PROPERTY MANAGEMENT,001-0134814
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,4416 44TH AVE SW,D1,4,0,3,75.0,1,,7,MEDAWAR & COMPANY RE SERVICES,001-0105447
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,3434 BEACON AVE S,D2,4,3,1,25.0,0,,14,DON TRUONG,001-0100027
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1311 12TH AVE S,D2,4,2,2,50.0,0,,1,NEXT BRICK LLC,001-0143979
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PRIVATE INSPECTOR,3919 S PEARL ST,D2,4,3,1,25.0,0,,25,REDSIDE PARTNERS LLC,001-0105543
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1326 15TH AVE S,D2,4,3,1,25.0,0,,11,MULUGETA BEYENE,001-0101083
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,2541 15TH AVE S,D2,4,3,1,25.0,0,,13,TERRY YOSHIKAWA,001-0101302
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION,5118 S ROXBURY ST,D2,4,1,3,75.0,0,,3,EMMA MORENO,001-0133464
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,5320 M L KING JR WAY S,D2,4,4,0,0.0,0,,16,LEA GODOY,001-0102968
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION,6925 RAINIER AVE S,D2,4,1,3,75.0,0,,14,TILAHUN TSEGAYE,001-0102339
ACTIVE - HAS VIOLATIONS,LATE REG VIOLATION + PROPERTY VIOLATION + PRIVATE INSPECTOR,1506 14TH AVE S,D2,4,2,2,50.0,0,,4,ERIC LONG,001-0106001
